Time (min),Intensity (a.u.),
4.629166603,113.5433426,1.546244358

4.637499809,112.9981537,1.538819922

4.645833492,117.6705093,1.602448518

4.654166698,116.0102768,1.57983931

4.662499905,115.6555328,1.575008371

4.670833111,112.5405807,1.532588648

4.679166794,115.4207687,1.571811331

4.6875,120.3078308,1.638363821

4.695833206,114.1642609,1.554700084

4.704166889,113.8016891,1.549762546

4.712500095,116.6507187,1.58856091

4.720833302,115.9609146,1.57916709

4.729166508,115.4322968,1.571968321

4.737500191,119.6385422,1.629249383

4.745833397,113.9807892,1.552201549

4.754166603,118.1096039,1.608428152

4.762499809,112.5942764,1.533319882

4.770833492,117.8686752,1.605147161

4.779166698,119.0190735,1.620813398

4.787499905,116.4718781,1.586125441

4.795833111,116.4055862,1.585222672

4.804166794,113.5032043,1.545697751

4.8125,117.9820251,1.606690771

4.820833206,118.353981,1.611756103

4.829166889,115.3507538,1.570857861

4.837500095,116.9198608,1.592226114

4.845833302,117.0164642,1.593541668

4.854166508,116.5075455,1.586611163

4.862500191,114.6156921,1.560847719

4.870833397,115.8617859,1.577817146

4.879166603,118.6763382,1.616145995

4.887499809,115.4741821,1.572538719

4.895833492,118.5300827,1.614154273

4.904166698,117.7382507,1.603371027

4.912499905,117.7821503,1.603968856

4.920833111,119.0985947,1.621896325

4.929166794,122.3896942,1.66671484

4.9375,118.453598,1.613112697

4.945833206,123.016922,1.67525649

4.954166889,114.1981506,1.555161598

4.962500095,118.9762802,1.620230634

4.970833302,120.8787842,1.64613912

4.979166508,122.0192642,1.661670288

4.987500191,115.0275574,1.566456541

4.995833397,113.6114502,1.547171854

5.004166603,120.4185638,1.639871794

5.012499809,118.7133408,1.6166499

5.020833492,116.1124039,1.581230086

5.029166698,116.4958801,1.586452303

5.037499905,123.0096817,1.675157891

5.045833111,120.3145676,1.638455563

5.054166794,117.3744049,1.59841614

5.0625,121.5781479,1.655663123

5.070833206,123.2759628,1.678784133

5.079166889,120.294014,1.638175662

5.087500095,118.7057266,1.616546209

5.095833302,120.4294662,1.640020264

5.104166508,122.5973816,1.669543148

5.112500191,116.5597687,1.587322344

5.120833397,123.4236679,1.680795596

5.129166603,120.3634872,1.639121755

5.137499809,115.7092209,1.575739501

5.145833492,120.5240479,1.641308286

5.154166698,121.4055252,1.653312331

5.162499905,118.3437347,1.611616568

5.170833111,117.5209732,1.600412121

5.179166794,122.6567841,1.670352097

5.1875,118.2960052,1.610966583

5.195833206,119.9821167,1.633928214

5.204166889,120.4985352,1.640960852

5.212500095,126.507164,1.722786947

5.220833302,120.9838333,1.647569689

5.229166508,123.7932739,1.685828926

5.237500191,120.2434311,1.637486819

5.245833397,125.5550079,1.709820392

5.254166603,121.0736618,1.648792982

5.262499809,120.5548859,1.641728241

5.270833492,121.4160385,1.653455502

5.279166698,122.1670456,1.66368279

5.287499905,118.9142532,1.619385945

5.295833111,120.7455521,1.644324752

5.304166794,122.7685699,1.671874407

5.3125,124.4107437,1.69423769

5.320833206,127.7138443,1.739219638

5.329166889,120.1413269,1.636096354

5.337500095,125.4812012,1.708815286

5.345833302,117.7891388,1.604064027

5.354166508,120.6299973,1.642751116

5.362500191,126.3292999,1.720364777

5.370833397,125.7227783,1.712105106

5.379166603,123.7418137,1.685128136

5.387499809,123.335556,1.679595679

5.395833492,134.3337402,1.829370028

5.404166698,122.1812286,1.663875936

5.412499905,125.072998,1.703256334

5.420833111,128.0805817,1.744213904

5.429166794,125.9273453,1.71489092

5.4375,126.1218338,1.717539483

5.445833206,117.697052,1.602809979

5.454166889,127.5177917,1.736549774

5.462500095,123.6986237,1.684539971

5.470833302,122.8660965,1.673202534

5.479166508,117.7941132,1.604131768

5.487500191,121.3975983,1.653204381

5.495833397,119.8511124,1.632144185

5.504166603,120.832634,1.645510642

5.512499809,125.7290955,1.712191134

5.520833492,129.5632324,1.764404786

5.529166698,122.6836624,1.670718128

5.537499905,127.0018539,1.729523683

5.545833111,123.9779205,1.688343462

5.554166794,121.4967499,1.654554638

5.5625,118.2193069,1.609922098

5.570833206,126.5313339,1.723116095

5.579166889,126.5534439,1.723417192

5.587500095,127.2306137,1.732638956

5.595833302,128.6051178,1.751357088

5.604166508,125.6950684,1.71172775

5.612500191,126.5785828,1.723759536

5.620833397,122.8303528,1.672715772

5.629166603,124.0579987,1.689433975

5.637499809,127.2802658,1.733315123

5.645833492,122.4755554,1.667884107

5.654166698,125.8340454,1.713620352

5.662499905,123.6873932,1.684387033

5.670833111,122.6568604,1.670353136

5.679166794,129.6024628,1.76493903

5.6875,121.6499557,1.656641009

5.695833206,126.7044373,1.725473435

5.704166889,129.1776581,1.759153998

5.712500095,126.245636,1.719225433

5.720833302,128.5244904,1.750259096

5.729166508,129.7503204,1.766952569

5.737500191,127.6539841,1.738404456

5.745833397,123.8536224,1.686650758

5.754166603,127.7184753,1.739282703

5.762499809,123.694191,1.684479606

5.770833492,121.3798294,1.652962403

5.779166698,127.1997833,1.732219105

5.787499905,123.5820847,1.682952931

5.795833111,126.3336563,1.720424103

5.804166794,123.3608322,1.679939893

5.8125,125.3067245,1.706439245

5.820833206,129.4223022,1.762485585

5.829166889,129.5441437,1.764144834

5.837500095,123.3383789,1.679634122

5.845833302,136.4187469,1.857763854

5.854166508,129.9250946,1.769332661

5.862500191,125.7919693,1.713047356

5.870833397,128.827774,1.754389242

5.879166603,125.4624405,1.7085598

5.887499809,127.8367615,1.740893536

5.895833492,120.6072159,1.642440876

5.904166698,126.4486008,1.721989428

5.912499905,120.7385941,1.644229998

5.920833111,129.1571045,1.758874097

5.929166794,128.9372864,1.755880592

5.9375,122.315979,1.66571098

5.945833206,124.5466309,1.696088216

5.954166889,131.7381897,1.794023568

5.962500095,131.8585205,1.795662244

5.970833302,136.0913696,1.853305598

5.979166508,121.9074097,1.660147043

5.987500191,126.0538864,1.716614169

5.995833397,131.0092621,1.78409696

6.004166603,126.1549454,1.7179904

6.012499809,130.8434753,1.781839259

6.020833492,128.9977875,1.756704502

6.029166698,131.4277649,1.789796172

6.037499905,131.1625366,1.786184267

6.045833111,134.4613037,1.831107201

6.054166794,125.873909,1.714163219

6.0625,129.3626251,1.761672896

6.070833206,127.9560165,1.742517563

6.079166889,130.9887695,1.78381789

6.087500095,131.9420013,1.796799094

6.095833302,126.8016663,1.726797509

6.104166508,126.1760406,1.718277677

6.112500191,128.6520691,1.751996475

6.120833397,128.4738312,1.749569214

6.129166603,122.640274,1.670127261

6.137499809,132.3358459,1.802162508

6.145833492,129.6497803,1.765583404

